immediately|(192, [(7647, 52), (11017, 82), (17686, 110), (19685, 127), (78743, 763), (82132, 811), (88339, 844), (90766, 860), (91609, 863), (99694, 907), (118251, 1018), (120610, 1036), (145302, 1176), (146249, 1181), (149011, 1196), (153958, 1240), (176096, 1362), (203578, 1550), (219408, 1742), (238245, 1849), (245670, 1888), (251889, 1925), (252177, 1927), (256613, 1955), (257267, 1959), (257576, 1961), (258539, 1966), (262235, 1992), (263317, 1999), (264760, 2007), (269781, 2036), (269970, 2038), (275712, 2063), (276387, 2068), (280746, 2088), (280906, 2090), (281290, 2094), (282262, 2102), (297788, 2196), (308534, 2288), (317537, 2339), (351039, 2553), (373116, 2700), (378452, 2737), (386565, 2796), (392958, 2835), (393168, 2836), (398286, 2866), (398678, 2868), (404221, 2908), (405000, 2912), (416007, 2978), (418690, 2992), (426494, 3039), (436423, 3093), (442175, 3128), (445028, 3142), (447758, 3158), (448771, 3166), (469230, 3298), (499369, 3498), (504534, 3534), (504847, 3537), (509919, 3567), (514597, 3598), (526786, 3679), (540603, 3768), (542602, 3778), (543017, 3780), (547445, 3806), (559096, 3886), (575818, 3988), (580522, 4036), (582817, 4051), (592913, 4113), (602341, 4180), (604353, 4194), (605466, 4200), (606740, 4206), (607496, 4209), (655197, 4617), (671303, 4827), (684230, 4975), (690015, 5050), (695953, 5123), (699465, 5141), (715139, 5230), (722339, 5277), (723425, 5285), (745113, 5417), (748280, 5446), (760069, 5521), (769749, 5595), (785973, 5722), (822609, 6057), (863346, 6375), (864833, 6385), (973601, 7250), (974953, 7265), (991706, 7396), (1001233, 7486), (1029742, 7861), (1036138, 7915), (1096508, 8440), (1111014, 8536), (1112140, 8545), (1119030, 8594), (1119328, 8595), (1120842, 8606), (1122503, 8612), (1124672, 8627), (1129601, 8664), (1133495, 8693), (1144828, 8775), (1149602, 8808), (1153535, 8834), (1160836, 8874), (1161757, 8880), (1162341, 8882), (1211882, 9381), (1223323, 9474), (1229434, 9514), (1236412, 9578), (1249030, 9705), (1249768, 9712), (1250265, 9725), (1272498, 9960), (1281141, 10043), (1282979, 10054), (1283484, 10059), (1332662, 10528), (1338949, 10563), (1339731, 10569), (1347205, 10656), (1355892, 10740), (1392724, 11053), (1394234, 11065), (1395680, 11080), (1402363, 11157), (1406494, 11190), (1409627, 11218), (1411200, 11232), (1421430, 11310), (1425246, 11347), (1426684, 11353), (1430751, 11376), (1433755, 11392), (1434060, 11394), (1436771, 11409), (1443171, 11469), (1443311, 11470), (1457976, 11578), (1468973, 11681), (1468981, 11681), (1470815, 11695), (1493404, 11881), (1526245, 12205), (1529432, 12233), (1534689, 12280), (1538027, 12300), (1540768, 12317), (1542661, 12329), (1549794, 12403), (1551410, 12419), (1570460, 12582), (1578958, 12629), (1581211, 12639), (1581893, 12643), (1582904, 12646), (1603939, 12758), (1619390, 12882), (1629127, 12968), (1648802, 13133), (1660157, 13187), (1669815, 13256), (1680314, 13316), (1687723, 13369), (1690769, 13395), (1695509, 13429), (1695984, 13431), (1703499, 13480), (1703890, 13483), (1707463, 13511), (1710461, 13547), (1751950, 13911), (1762371, 14000), (1776790, 14145), (1785294, 14236), (1795269, 14310), (1855039, 14812), (1903140, 15272), (1928616, 15416)])
unpleasingly|(1, [(1767375, 14045)])
forcibly|(13, [(164020, 1302), (233124, 1819), (271283, 2044), (376260, 2724), (504640, 3535), (674633, 4871), (707038, 5184), (939174, 6977), (954445, 7108), (1187794, 9067), (1365963, 10841), (1596627, 12728), (1909419, 15311)])
unavoidably|(1, [(1684267, 13340)])
fatally|(2, [(158637, 1270), (1467572, 11669)])
loosely|(7, [(303615, 2248), (565660, 3923), (567237, 3933), (1129773, 8665), (1274769, 9976), (1290058, 10109), (1475677, 11735)])
diagonally|(6, [(588153, 4087), (591761, 4107), (1236540, 9579), (1237818, 9593), (1763140, 14003), (1949084, 15615)])
hissingly|(1, [(65924, 586)])
breathlessly|(1, [(1048674, 8038)])
roughly|(5, [(169835, 1328), (216636, 1724), (386577, 2796), (760059, 5521), (1966143, 15718)])
fulsomely|(1, [(1616567, 12866)])
upwardly|(1, [(1792375, 14290)])
'purposely|(1, [(1710033, 13541)])
abundantly|(2, [(411455, 2946), (1436479, 11408)])
forward|(36, [(53114, 485), (108200, 960), (219162, 1740), (236175, 1838), (250825, 1919), (295939, 2184), (325823, 2386), (360093, 2602), (423656, 3024), (494647, 3475), (522839, 3647), (538430, 3754), (574787, 3979), (587357, 4080), (593410, 4116), (596359, 4143), (601356, 4175), (671780, 4834), (749761, 5454), (783543, 5693), (1002855, 7504), (1030230, 7864), (1059429, 8179), (1134472, 8700), (1139887, 8734), (1171152, 8953), (1220129, 9442), (1454018, 11544), (1532642, 12260), (1578357, 12625), (1579499, 12632), (1645967, 13110), (1655999, 13176), (1702116, 13475), (1835934, 14594), (1855034, 14812)])
woolly|(2, [(383842, 2776), (804502, 5868)])
write|(2, [(651419, 4581), (657444, 4646)])
profusely|(3, [(173169, 1344), (843704, 6198), (974037, 7251)])
likewise|(3, [(131920, 1103), (870175, 6427), (1676994, 13294)])
telescope|(1, [(1441385, 11446)])
buried–only|(1, [(413692, 2958)])
south|(8, [(43742, 421), (351935, 2557), (352335, 2559), (352483, 2560), (358544, 2594), (361930, 2617), (366082, 2637), (399925, 2876)])
bewitchingly|(1, [(1403996, 11173)])
antiochus|(1, [(210736, 1655)])
whimsically|(1, [(98242, 897)])
securely|(13, [(145856, 1179), (241013, 1864), (295945, 2184), (860350, 6352), (906515, 6700), (910555, 6743), (922384, 6847), (940508, 6989), (942115, 7008), (947107, 7056), (1035045, 7905), (1228623, 9508), (1763133, 14003)])
inevitably|(17, [(53134, 485), (225435, 1777), (471311, 3310), (738730, 5386), (869148, 6422), (938348, 6969), (1044222, 7994), (1342617, 10601), (1482534, 11781), (1510354, 12058), (1563988, 12523), (1739845, 13804), (1831447, 14561), (1840062, 14619), (1841264, 14628), (1883035, 15085), (1915785, 15343)])
fortune|(1, [(1546807, 12378)])
intellectually|(2, [(1515608, 12103), (1518070, 12141)])
endlessly|(1, [(1513778, 12080)])
desperately|(9, [(195557, 1487), (423693, 3024), (446728, 3150), (776132, 5647), (977832, 7283), (1051232, 8072), (1061804, 8201), (1329128, 10507), (1687642, 13368)])
north|(1, [(1529266, 12232)])
berry|(1, [(1249951, 9717)])
visibly|(3, [(978551, 7290), (1067837, 8245), (1870698, 14985)])
cheerily|(2, [(1198107, 9163), (1484691, 11797)])
profoundly|(12, [(695356, 5120), (861475, 6360), (983006, 7330), (997827, 7458), (1099990, 8460), (1317250, 10424), (1343484, 10624), (1550397, 12409), (1597574, 12733), (1683925, 13339), (1813590, 14453), (1918280, 15355)])
chantilly|(1, [(886418, 6522)])
unusually|(19, [(10828, 81), (173785, 1350), (196232, 1491), (223264, 1765), (319814, 2352), (354321, 2568), (621644, 4294), (715837, 5233), (820229, 6039), (984829, 7345), (1007668, 7549), (1062378, 8206), (1113071, 8550), (1305590, 10293), (1438787, 11423), (1450830, 11518), (1551562, 12421), (1580321, 12635), (1788282, 14254)])
oftener|(1, [(1943280, 15578)])
bodily|(18, [(18074, 112), (48642, 451), (52243, 479), (97891, 895), (115755, 998), (265908, 2013), (424549, 3028), (566345, 3927), (739611, 5390), (871730, 6437), (1295085, 10161), (1464533, 11639), (1480786, 11773), (1512820, 12075), (1534369, 12277), (1545296, 12359), (1823154, 14519), (1831959, 14564)])
were|(7, [(213598, 1706), (746501, 5428), (1152080, 8824), (1241949, 9634), (1300259, 10207), (1300302, 10208), (1886583, 15116)])
scarcely|(122, [(24733, 214), (38736, 376), (64134, 572), (91067, 861), (223908, 1769), (229582, 1798), (283310, 2108), (286055, 2124), (303604, 2248), (306446, 2273), (308856, 2289), (311115, 2302), (325581, 2384), (330007, 2410), (375245, 2717), (429675, 3055), (433335, 3074), (457419, 3226), (466167, 3280), (474270, 3329), (507689, 3555), (522128, 3642), (524901, 3668), (548503, 3813), (569061, 3944), (582804, 4051), (596018, 4137), (597966, 4155), (598373, 4158), (673680, 4863), (716150, 5235), (716811, 5238), (763311, 5541), (823968, 6065), (841370, 6182), (862180, 6366), (865449, 6388), (867410, 6409), (890525, 6547), (893863, 6573), (907682, 6709), (911619, 6754), (924130, 6860), (934205, 6937), (962046, 7179), (965381, 7199), (971229, 7238), (1010090, 7568), (1032334, 7880), (1047464, 8029), (1047795, 8030), (1047798, 8030), (1051022, 8071), (1075171, 8303), (1093768, 8420), (1114679, 8562), (1117673, 8584), (1145293, 8780), (1147204, 8792), (1200194, 9208), (1203491, 9241), (1218584, 9432), (1219977, 9441), (1231371, 9529), (1238243, 9598), (1239369, 9606), (1240270, 9613), (1242981, 9641), (1243284, 9645), (1266509, 9874), (1273593, 9969), (1280914, 10040), (1293875, 10150), (1344198, 10631), (1360788, 10798), (1408914, 11209), (1410576, 11230), (1420976, 11308), (1465609, 11654), (1470984, 11697), (1473696, 11719), (1479680, 11762), (1480005, 11764), (1498272, 11935), (1531463, 12251), (1541071, 12319), (1609621, 12798), (1615078, 12854), (1618689, 12879), (1627798, 12959), (1628801, 12967), (1630499, 12979), (1646220, 13115), (1663891, 13211), (1664854, 13215), (1677714, 13299), (1696485, 13437), (1702703, 13477), (1706201, 13502), (1744040, 13840), (1744210, 13842), (1746032, 13852), (1751932, 13911), (1765666, 14022), (1788633, 14258), (1804844, 14395), (1805488, 14398), (1841672, 14631), (1842017, 14632), (1856311, 14832), (1862234, 14919), (1867657, 14962), (1873685, 15001), (1889731, 15143), (1908116, 15303), (1920507, 15371), (1922880, 15383), (1940963, 15564), (1943427, 15580), (1946089, 15595), (1958559, 15674), (1963104, 15700)])
surpassingly|(3, [(735269, 5366), (1068331, 8247), (1421669, 11311)])
broke|(2, [(223932, 1769), (572219, 3962)])
abstractedly|(1, [(1894710, 15197)])
palpably|(4, [(248796, 1906), (1332263, 10526), (1518004, 12140), (1807608, 14411)])
vigorously|(6, [(309827, 2297), (520040, 3629), (543994, 3785), (1473602, 11718), (1786952, 14247), (1856214, 14831)])
upside|(2, [(114357, 991), (648606, 4555)])
graciously|(1, [(181638, 1387)])
unbrokenly|(1, [(987107, 7359)])
necessarily|(27, [(133228, 1110), (215655, 1721), (336326, 2457), (555317, 3864), (561291, 3902), (564444, 3917), (744722, 5415), (889107, 6540), (927431, 6886), (976748, 7271), (1099732, 8458), (1161441, 8878), (1318320, 10430), (1328467, 10503), (1330099, 10513), (1404246, 11175), (1429520, 11370), (1446554, 11491), (1450418, 11517), (1475690, 11735), (1673818, 13282), (1751370, 13905), (1780449, 14197), (1780665, 14200), (1844448, 14646), (1861192, 14909), (1911042, 15318)])
deplorably|(1, [(939043, 6975)])
infallibly|(1, [(495683, 3481)])
otherwise|(47, [(45615, 433), (61781, 560), (72008, 630), (145608, 1178), (177104, 1367), (200713, 1517), (225606, 1778), (233529, 1821), (294501, 2176), (296555, 2187), (299039, 2208), (320835, 2359), (329677, 2408), (409228, 2935), (439673, 3113), (458882, 3233), (497835, 3492), (500439, 3508), (516471, 3607), (546124, 3796), (549071, 3817), (560334, 3896), (564443, 3917), (597412, 4150), (609734, 4219), (665960, 4769), (700313, 5147), (821185, 6046), (854817, 6288), (889670, 6542), (890419, 6546), (950085, 7074), (970821, 7236), (1129349, 8661), (1158817, 8863), (1239702, 9609), (1284039, 10064), (1286247, 10079), (1469785, 11687), (1599117, 12738), (1624797, 12929), (1633536, 12997), (1636342, 13014), (1643102, 13072), (1780466, 14197), (1809475, 14424), (1840776, 14623)])
plain|(3, [(689706, 5048), (1315776, 10414), (1340088, 10574)])
straight|(2, [(171108, 1335), (995066, 7440)])
intently|(2, [(1322807, 10468), (1387912, 11023)])
–what|(3, [(1028063, 7844), (1384317, 10986), (1844466, 14646)])
fearlessly|(2, [(37488, 366), (1935087, 15495)])
flew|(1, [(1677732, 13299)])
amazingly|(1, [(1919535, 15364)])
mere|(1, [(1635546, 13010)])
chemically|(2, [(111331, 974), (140625, 1154)])
solar|(1, [(1957715, 15667)])
nigger|(1, [(1222364, 9465)])
distinctly|(49, [(5719, 38), (51722, 475), (269776, 2036), (319414, 2350), (379487, 2746), (418679, 2992), (425109, 3030), (445627, 3146), (463078, 3263), (514007, 3593), (518900, 3622), (557928, 3878), (578254, 4011), (597943, 4155), (600133, 4169), (601344, 4175), (614807, 4252), (624132, 4309), (722354, 5277), (876469, 6464), (909867, 6734), (912240, 6760), (917313, 6814), (926073, 6876), (1051530, 8077), (1136817, 8716), (1227968, 9504), (1391114, 11045), (1416226, 11264), (1504205, 11990), (1518938, 12148), (1535578, 12285), (1537408, 12296), (1539892, 12311), (1580348, 12635), (1599915, 12741), (1654616, 13169), (1671389, 13266), (1679056, 13307), (1703216, 13479), (1785038, 14234), (1814433, 14459), (1828160, 14539), (1859277, 14898), (1880854, 15058), (1881780, 15071), (1907787, 15299), (1955491, 15652), (1966502, 15721)])
not–o|(1, [(1489825, 11851)])
answer|(1, [(1367865, 10855)])
farther–what|(1, [(1167084, 8926)])
shrilly|(1, [(17356, 109)])
tolerably|(10, [(368063, 2654), (379179, 2744), (466886, 3284), (1220340, 9443), (1306771, 10307), (1448891, 11506), (1570853, 12585), (1925018, 15396), (1954797, 15649), (1956535, 15661)])
inwardly|(2, [(67483, 597), (1395892, 11083)])
quiveringly|(1, [(1590270, 12694)])
–were|(1, [(1805288, 14397)])
acutely|(2, [(1107676, 8520), (1599725, 12740)])
honesti|(1, [(1326004, 10486)])
therefore|(113, [(38515, 374), (66239, 589), (89486, 852), (90110, 856), (95966, 889), (96519, 891), (104855, 935), (109385, 965), (111697, 975), (115392, 996), (129526, 1090), (147367, 1188), (154972, 1245), (190582, 1432), (199664, 1509), (209046, 1629), (210157, 1648), (210442, 1652), (212619, 1700), (213395, 1704), (225819, 1780), (257147, 1958), (274932, 2061), (378438, 2737), (428170, 3048), (435050, 3084), (436027, 3090), (443243, 3134), (450184, 3175), (455226, 3212), (456262, 3218), (480477, 3367), (481823, 3375), (495378, 3479), (495847, 3482), (526482, 3677), (527259, 3681), (528284, 3688), (536750, 3744), (541615, 3773), (544383, 3787), (613254, 4245), (624896, 4315), (661930, 4722), (752890, 5478), (762280, 5536), (778947, 5663), (810209, 5932), (814650, 5987), (821302, 6047), (842354, 6189), (847685, 6229), (878111, 6475), (885697, 6515), (942579, 7013), (951968, 7089), (961558, 7173), (970427, 7234), (996408, 7449), (1001426, 7489), (1003307, 7506), (1061061, 8195), (1085233, 8372), (1142419, 8752), (1148523, 8801), (1169231, 8943), (1227275, 9499), (1234420, 9559), (1240258, 9613), (1248186, 9698), (1248561, 9701), (1250740, 9735), (1267659, 9892), (1302424, 10254), (1318546, 10431), (1323255, 10470), (1396434, 11087), (1399162, 11118), (1422740, 11322), (1431430, 11381), (1520276, 12156), (1528084, 12220), (1539757, 12310), (1543959, 12340), (1551249, 12417), (1551970, 12422), (1556421, 12473), (1557869, 12482), (1563648, 12521), (1568235, 12564), (1568456, 12566), (1576703, 12615), (1587208, 12675), (1604971, 12761), (1605678, 12765), (1612927, 12831), (1614036, 12845), (1614419, 12848), (1618206, 12875), (1657104, 13179), (1671702, 13267), (1687692, 13369), (1691198, 13402), (1704554, 13485), (1708391, 13522), (1714922, 13575), (1720316, 13610), (1741189, 13813), (1773132, 14104), (1880567, 15054), (1927833, 15410), (1941677, 15569), (1946927, 15600)])
vigorously–faster–still|(1, [(1734103, 13745)])
narrowly|(3, [(725850, 5292), (991064, 7389), (1234334, 9558)])
inside|(1, [(1205353, 9277)])
fortunately|(6, [(99357, 903), (225168, 1776), (296540, 2187), (535722, 3738), (941551, 7002), (1418619, 11288)])
lustily|(1, [(980234, 7307)])
invariably|(13, [(367224, 2644), (377291, 2731), (505041, 3538), (696662, 5127), (760693, 5525), (925742, 6873), (1004001, 7510), (1099738, 8458), (1157675, 8856), (1577358, 12618), (1711759, 13554), (1859831, 14901), (1925626, 15399)])
diametrically|(1, [(1904498, 15277)])
thrust|(1, [(942006, 7007)])
angrily|(2, [(1227296, 9499), (1774957, 14121)])
still|(340, [(9543, 72), (17766, 111), (18586, 115), (21998, 163), (31014, 317), (31170, 318), (48621, 451), (53514, 487), (70517, 613), (78531, 758), (79616, 799), (96137, 890), (96535, 891), (99591, 906), (105302, 938), (110661, 969), (112219, 977), (112425, 979), (114286, 990), (115383, 996), (118118, 1017), (120627, 1036), (123669, 1054), (139087, 1144), (147998, 1193), (150731, 1210), (154982, 1245), (166649, 1313), (167521, 1318), (171217, 1336), (171244, 1336), (181049, 1385), (181252, 1386), (183352, 1396), (196526, 1493), (200316, 1513), (207309, 1613), (217695, 1732), (219148, 1740), (220664, 1751), (221384, 1755), (226507, 1784), (229610, 1798), (231292, 1809), (233114, 1819), (235625, 1833), (235728, 1834), (236590, 1840), (250920, 1920), (250927, 1920), (258131, 1964), (266732, 2017), (276596, 2069), (280807, 2089), (286049, 2124), (287788, 2135), (293102, 2168), (294691, 2179), (294747, 2179), (297661, 2195), (298869, 2206), (299269, 2210), (307385, 2279), (309201, 2291), (316745, 2335), (331390, 2421), (334343, 2447), (347630, 2533), (367722, 2650), (368657, 2662), (369843, 2671), (370371, 2675), (372550, 2694), (376826, 2728), (376970, 2729), (378460, 2737), (391344, 2826), (406836, 2921), (418233, 2989), (427640, 3045), (429701, 3055), (432589, 3070), (434141, 3078), (436428, 3093), (439659, 3113), (442699, 3131), (445131, 3143), (450600, 3178), (451807, 3187), (453767, 3204), (458322, 3230), (463056, 3263), (473389, 3323), (480150, 3365), (481992, 3377), (489800, 3428), (491253, 3442), (491823, 3448), (494644, 3475), (496402, 3485), (501374, 3513), (501703, 3515), (507953, 3556), (513218, 3587), (514126, 3595), (514872, 3600), (518409, 3618), (522930, 3648), (526761, 3679), (529034, 3695), (536330, 3741), (537487, 3749), (539524, 3762), (553862, 3853), (556663, 3871), (559277, 3888), (560651, 3899), (566178, 3926), (575041, 3981), (584785, 4067), (592658, 4111), (609915, 4221), (610135, 4222), (612767, 4243), (614805, 4252), (623841, 4306), (630249, 4354), (636497, 4411), (645151, 4515), (671119, 4825), (685682, 5000), (687716, 5028), (693465, 5096), (695485, 5121), (698434, 5137), (703771, 5165), (708052, 5191), (712123, 5216), (725268, 5290), (726225, 5297), (727424, 5302), (731651, 5339), (733044, 5347), (746433, 5427), (755359, 5491), (775922, 5645), (794673, 5811), (830327, 6100), (833005, 6116), (833909, 6123), (836759, 6147), (840015, 6170), (843280, 6196), (845904, 6215), (846231, 6217), (846601, 6219), (853454, 6273), (854901, 6289), (859236, 6341), (861232, 6357), (862526, 6369), (864454, 6383), (883018, 6501), (890936, 6551), (891993, 6558), (892189, 6560), (894644, 6579), (908511, 6717), (912234, 6760), (919759, 6828), (925256, 6867), (928300, 6894), (929066, 6898), (943580, 7024), (950050, 7074), (953198, 7097), (962001, 7178), (964812, 7195), (978152, 7286), (981188, 7314), (982200, 7322), (983329, 7332), (988030, 7362), (989533, 7374), (990472, 7387), (992740, 7408), (1008264, 7552), (1011091, 7584), (1011700, 7590), (1014828, 7624), (1029761, 7861), (1038688, 7935), (1040907, 7956), (1042799, 7977), (1044218, 7994), (1044221, 7994), (1044556, 7999), (1045981, 8013), (1047803, 8030), (1048675, 8038), (1049436, 8046), (1055857, 8137), (1057519, 8156), (1059618, 8180), (1059780, 8183), (1068038, 8246), (1079636, 8334), (1091594, 8409), (1095887, 8435), (1101451, 8469), (1107659, 8520), (1114101, 8556), (1131287, 8678), (1135325, 8707), (1149784, 8810), (1151707, 8822), (1154509, 8839), (1177067, 8987), (1196267, 9136), (1196913, 9146), (1198250, 9165), (1198254, 9165), (1198887, 9172), (1200897, 9214), (1201022, 9216), (1203457, 9240), (1203520, 9242), (1208288, 9321), (1211519, 9379), (1215708, 9400), (1227254, 9499), (1239204, 9605), (1240263, 9613), (1240547, 9615), (1251510, 9740), (1251703, 9742), (1252930, 9756), (1257316, 9784), (1259510, 9800), (1275092, 9977), (1292070, 10123), (1296672, 10176), (1311001, 10358), (1311187, 10359), (1315378, 10411), (1345132, 10635), (1345731, 10642), (1349043, 10668), (1372759, 10879), (1386764, 11016), (1386936, 11017), (1387459, 11019), (1387658, 11021), (1389873, 11036), (1396583, 11088), (1397301, 11098), (1397451, 11100), (1397522, 11102), (1402036, 11152), (1402507, 11158), (1407959, 11201), (1433725, 11392), (1438691, 11422), (1441454, 11447), (1442883, 11467), (1470315, 11691), (1473279, 11715), (1475280, 11732), (1481039, 11774), (1482290, 11779), (1482838, 11784), (1488962, 11845), (1493084, 11880), (1495521, 11904), (1502866, 11980), (1504984, 11994), (1524532, 12192), (1536623, 12291), (1541287, 12320), (1542011, 12325), (1542163, 12326), (1544039, 12341), (1544181, 12344), (1544955, 12356), (1553790, 12444), (1554186, 12455), (1557560, 12480), (1557995, 12483), (1558277, 12484), (1562659, 12516), (1563904, 12522), (1591673, 12702), (1602280, 12750), (1619179, 12881), (1636527, 13016), (1649527, 13137), (1652569, 13160), (1654041, 13166), (1669214, 13248), (1670651, 13264), (1682853, 13336), (1688005, 13373), (1691756, 13405), (1694641, 13425), (1700519, 13466), (1705230, 13493), (1705897, 13499), (1706600, 13504), (1709915, 13540), (1718165, 13594), (1729354, 13706), (1734611, 13752), (1740316, 13809), (1754746, 13929), (1784032, 14229), (1789017, 14259), (1789864, 14271), (1789979, 14273), (1791727, 14284), (1791894, 14286), (1794184, 14300), (1794955, 14306), (1807971, 14415), (1812140, 14447), (1818218, 14486), (1824125, 14522), (1854011, 14803), (1854224, 14805), (1857674, 14847), (1858774, 14888), (1867146, 14958), (1868399, 14966), (1873708, 15001), (1894446, 15196), (1905559, 15285), (1906220, 15287), (1906233, 15287), (1930813, 15440), (1959484, 15678), (1960794, 15685)])
pully|(4, [(798193, 5833), (803731, 5864), (804499, 5868), (806266, 5876)])
mxther|(1, [(1933282, 15473)])
–yet|(2, [(688065, 5029), (971519, 7239)])
sprightly|(1, [(1118673, 8591)])
double|(2, [(233381, 1820), (1033456, 7891)])
purposely|(6, [(381987, 2763), (617637, 4271), (946207, 7050), (1114426, 8560), (1382098, 10970), (1709902, 13540)])
denser|(1, [(107444, 951)])
slightly|(25, [(99707, 907), (122906, 1050), (283894, 2114), (445636, 3146), (508659, 3561), (609730, 4219), (624906, 4315), (760375, 5524), (760384, 5524), (827715, 6097), (845105, 6209), (882690, 6499), (1215582, 9399), (1221326, 9450), (1390785, 11043), (1415717, 11262), (1418324, 11286), (1503566, 11984), (1616206, 12864), (1758327, 13966), (1779034, 14172), (1787294, 14249), (1957300, 15665), (1962237, 15693), (1964637, 15711)])
shut|(1, [(1082385, 8352)])
rough|(1, [(298448, 2202)])
despairingly|(1, [(922729, 6849)])
uninterruptedly|(3, [(525737, 3675), (1071286, 8277), (1181468, 9027)])
sagaciously|(2, [(1095328, 8432), (1576449, 12614)])
piously|(4, [(1316548, 10420), (1318722, 10432), (1318986, 10435), (1320120, 10442)])
daily|(12, [(13239, 92), (61785, 560), (314095, 2316), (567934, 3936), (677775, 4904), (742895, 5407), (971244, 7238), (981084, 7314), (1012528, 7599), (1068081, 8246), (1642768, 13071), (1755739, 13936)])
reluctantly|(4, [(356142, 2579), (665935, 4769), (1215760, 9401), (1893495, 15180)])
thunderstruck|(1, [(71539, 624)])
singularly|(11, [(10814, 81), (681211, 4932), (831594, 6105), (883911, 6505), (922098, 6844), (953769, 7103), (1198077, 9162), (1385605, 11005), (1452746, 11536), (1468735, 11680), (1558775, 12487)])
else|(39, [(109094, 964), (121655, 1042), (150657, 1209), (254406, 1944), (265591, 2011), (443095, 3133), (511434, 3576), (533832, 3731), (553071, 3846), (571954, 3961), (624731, 4314), (648002, 4549), (655953, 4625), (665265, 4760), (666933, 4774), (800036, 5840), (867129, 6405), (921496, 6842), (1001620, 7493), (1011696, 7590), (1047244, 8026), (1202864, 9234), (1234431, 9559), (1237929, 9594), (1266132, 9870), (1514823, 12096), (1530478, 12244), (1630648, 12980), (1637764, 13024), (1706204, 13502), (1766157, 14026), (1771468, 14074), (1802183, 14380), (1863950, 14935), (1908556, 15306), (1926777, 15405), (1940307, 15559), (1945088, 15590), (1960351, 15683)])
constitutionally|(1, [(676924, 4896)])
speedily|(12, [(236411, 1839), (258899, 1971), (276926, 2070), (592826, 4112), (593087, 4114), (693477, 5096), (1184596, 9046), (1303134, 10262), (1327540, 10495), (1603905, 12758), (1738341, 13784), (1754250, 13927)])
–the|(1, [(1823580, 14520)])
minutely|(10, [(248624, 1905), (387673, 2803), (459570, 3238), (773056, 5619), (944331, 7031), (1095326, 8432), (1244645, 9654), (1332011, 10525), (1717877, 13592), (1843805, 14642)])
waylaid|(1, [(1352180, 10701)])
nxw|(1, [(1933330, 15475)])
brightly|(2, [(258133, 1964), (882477, 6498)])
intimately|(1, [(979454, 7299)])
sadly|(5, [(222562, 1761), (267445, 2022), (1214006, 9390), (1545735, 12362), (1763803, 14011)])
lineally|(1, [(1684727, 13341)])
solidly|(1, [(1294044, 10153)])
recently|(3, [(1280557, 10035), (1357569, 10759), (1720772, 13612)])
unexpectedly|(3, [(429372, 3054), (1292531, 10132), (1470381, 11692)])
solicitously|(1, [(754957, 5488)])
consequently|(29, [(23096, 180), (37667, 368), (49951, 461), (108661, 963), (135628, 1123), (144941, 1174), (245289, 1886), (263905, 2003), (275190, 2062), (286063, 2124), (321226, 2361), (336061, 2456), (424067, 3026), (438712, 3106), (463537, 3264), (525424, 3674), (536608, 3743), (541604, 3773), (637573, 4429), (649026, 4562), (789000, 5745), (1054771, 8124), (1296973, 10178), (1358861, 10776), (1372232, 10876), (1431413, 11381), (1529584, 12234), (1578569, 12626), (1927213, 15407)])
ostensibly|(3, [(327039, 2394), (1119589, 8598), (1833426, 14578)])
inquisitively|(2, [(1013718, 7607), (1772024, 14079)])
beautiful–so|(1, [(1393702, 11062)])
endeavour|(1, [(495863, 3482)])
patiently|(3, [(1202429, 9231), (1265138, 9855), (1902292, 15267)])
simply|(17, [(104166, 931), (640739, 4472), (847669, 6229), (1033947, 7895), (1166343, 8917), (1539764, 12310), (1689068, 13382), (1720747, 13612), (1723749, 13648), (1732008, 13729), (1793437, 14295), (1866323, 14951), (1908028, 15302), (1911000, 15318), (1934595, 15489), (1938214, 15530), (1954439, 15646)])
bitter|(1, [(763800, 5547)])
notoriously|(1, [(868913, 6421)])
vacantly|(1, [(1894218, 15193)])
courageously|(1, [(1195299, 9126)])
incontestably|(1, [(100972, 915)])
silently|(9, [(279255, 2081), (492222, 3454), (593089, 4114), (732220, 5342), (747318, 5439), (963313, 7190), (1124662, 8627), (1284064, 10064), (1795428, 14312)])
well–very|(1, [(1023388, 7740)])
impatiently|(3, [(258821, 1969), (1384379, 10987), (1894281, 15194)])
sincere|(1, [(1849876, 14704)])
eternally|(5, [(243766, 1878), (632887, 4375), (776791, 5650), (1287795, 10089), (1408794, 11208)])
faintly|(9, [(27232, 266), (721224, 5272), (722351, 5277), (749113, 5450), (1211520, 9379), (1228334, 9507), (1454532, 11552), (1482839, 11784), (1940285, 15559)])
princely|(1, [(1095153, 8431)])
methodically|(1, [(1180576, 9019)])
momently|(8, [(137058, 1131), (171808, 1339), (623619, 4304), (841597, 6183), (842158, 6188), (924761, 6863), (967160, 7214), (969501, 7230)])
